file_nm,element_id,amount,unit_ref,decimals,contextref
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,6856888000,,-3,Prior2YearInstant_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:dividendsfromsurplus,-208733000,,-3,Prior1YearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:dividendsfromsurplus,-208733000,,-3,Prior1YearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:profitlossattributabletoownersofparent,240992000,,-3,Prior1YearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:profitlossattributabletoownersofparent,240992000,,-3,Prior1YearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,32259000,,-3,Prior1YearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,32259000,,-3,Prior1YearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,1307776000,,-3,Prior1YearInstant_CapitalStockMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,1358461000,,-3,Prior1YearInstant_CapitalSurplusMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,4249378000,,-3,Prior1YearInstant_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,-26468000,,-3,Prior1YearInstant_TreasuryStockMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,6889147000,,-3,Prior1YearInstant_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,48800000,,-3,Prior2YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,191000000,,-3,Prior2YearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,437433000,,-3,Prior2YearInstant_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,69408000,,-3,Prior2YearInstant_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,746643000,,-3,Prior2YearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,85465000,,-3,Prior2YearInstant_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,7717995000,,-3,Prior2YearInstant
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:cumulativeeffectsofchangesinaccountingpolicies,-28997000,,-3,Prior2YearInstant
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,48800000,,-3,Prior2YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,191000000,,-3,Prior2YearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,437433000,,-3,Prior2YearInstant_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,69408000,,-3,Prior2YearInstant_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,746643000,,-3,Prior2YearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,85465000,,-3,Prior2YearInstant_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:restatedbalance,7688997000,,-3,Prior2YearInstant
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:dividendsfromsurplus,-208733000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:profitlossattributabletoownersofparent,240992000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-13496000,,-3,Prior1YearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-234601000,,-3,Prior1YearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,5785000,,-3,Prior1YearDuration_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-30208000,,-3,Prior1YearDuration_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-272521000,,-3,Prior1YearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-3343000,,-3,Prior1YearDuration_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-275865000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-13496000,,-3,Prior1YearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-234601000,,-3,Prior1YearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,5785000,,-3,Prior1YearDuration_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-30208000,,-3,Prior1YearDuration_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-272521000,,-3,Prior1YearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-3343000,,-3,Prior1YearDuration_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-243606000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,35303000,,-3,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,-43600000,,-3,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,443218000,,-3,Prior1YearInstant_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,39200000,,-3,Prior1YearInstant_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,474121000,,-3,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,82121000,,-3,Prior1YearInstant_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,7445391000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,1307776000,,-3,Prior1YearInstant_CapitalStockMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,1358461000,,-3,Prior1YearInstant_CapitalSurplusMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,4249378000,,-3,Prior1YearInstant_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,-26468000,,-3,Prior1YearInstant_TreasuryStockMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,6889147000,,-3,Prior1YearInstant_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:dividendsfromsurplus,-208733000,,-3,CurrentYearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:dividendsfromsurplus,-208733000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:profitlossattributabletoownersofparent,152108000,,-3,CurrentYearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:profitlossattributabletoownersofparent,152108000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofsharesofconsolidatedsubsidiaries,-9530000,,-3,CurrentYearDuration_CapitalSurplusMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofsharesofconsolidatedsubsidiaries,-9530000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-9530000,,-3,CurrentYearDuration_CapitalSurplusMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-56624000,,-3,CurrentYearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-66155000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,1307776000,,-3,CurrentYearInstant_CapitalStockMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,1348930000,,-3,CurrentYearInstant_CapitalSurplusMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,4192753000,,-3,CurrentYearInstant_RetainedEarningsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,-26468000,,-3,CurrentYearInstant_TreasuryStockMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,6822992000,,-3,CurrentYearInstant_ShareholdersEquityMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,35303000,,-3,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,-43600000,,-3,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,443218000,,-3,Prior1YearInstant_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,39200000,,-3,Prior1YearInstant_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,474121000,,-3,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,82121000,,-3,Prior1YearInstant_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,7445391000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:dividendsfromsurplus,-208733000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:profitlossattributabletoownersofparent,152108000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofsharesofconsolidatedsubsidiaries,-9530000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,24499000,,-3,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,159889000,,-3,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-199557000,,-3,CurrentYearDuration_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-41923000,,-3,CurrentYearDuration_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-57092000,,-3,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-754000,,-3,CurrentYearDuration_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-57847000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,24499000,,-3,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,159889000,,-3,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-199557000,,-3,CurrentYearDuration_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-41923000,,-3,CurrentYearDuration_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-57092000,,-3,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-754000,,-3,CurrentYearDuration_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-124002000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,59802000,,-3,CurrentYearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,116289000,,-3,CurrentYearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,243661000,,-3,CurrentYearInstant_ForeignCurrencyTranslationAdjustmentMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,-2723000,,-3,CurrentYearInstant_RemeasurementsOfDefinedBenefitPlansMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,417029000,,-3,CurrentYearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,81366000,,-3,CurrentYearInstant_NonControllingInterestsMember
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netassets,7321388000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:incomebeforeincometaxes,596109000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:incomebeforeincometaxes,314694000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:depreciationandamortizationopecf,446967000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:depreciationandamortizationopecf,494630000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:amortizationofgoodwillopecf,78548000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:amortizationofgoodwillopecf,51325000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinallowancefordoubtfulaccountsopecf,-13435000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinallowancefordoubtfulaccountsopecf,2246000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinprovisionforbonusesopecf,3014000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinprovisionforbonusesopecf,3586000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestanddividendsincomeopecf,-12928000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestanddividendsincomeopecf,-13792000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestexpensesopecf,62690000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestexpensesopecf,50255000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:foreignexchangelossesgainsopecf,65161000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:foreignexchangelossesgainsopecf,-22106000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:lossonretirementofnoncurrentassetsopecf,1832000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:lossonretirementofnoncurrentassetsopecf,4080000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:impairmentlossopecf,5446000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:impairmentlossopecf,5228000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:lossgainonsalesofpropertyplantandequipmentopecf,-185000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:lossgainonsalesofpropertyplantandequipmentopecf,-1606000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:lossgainonsalesofinvestmentsecuritiesopecf,-6035000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:decreaseincreaseinnotesandaccountsreceivabletradeopecf,-349500000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:decreaseincreaseinnotesandaccountsreceivabletradeopecf,127199000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:decreaseincreaseininventoriesopecf,23695000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:decreaseincreaseininventoriesopecf,-1298000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:decreaseincreaseinotherassetsopecf,509597000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:decreaseincreaseinotherassetsopecf,-222719000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinnotesandaccountspayabletradeopecf,659697000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinnotesandaccountspayabletradeopecf,-316650000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinotherliabilitiesopecf,64719000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinotherliabilitiesopecf,42198000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinaccruedconsumptiontaxesopecf,-31603000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:increasedecreaseinaccruedconsumptiontaxesopecf,-10775000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:othernetopecf,-33975000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:othernetopecf,-5377000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:subtotalopecf,2069817000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:subtotalopecf,501117000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:incometaxespaidopecf,-295585000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:incometaxespaidopecf,-285043000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestanddividendsincomereceivedopecfinvcf,12928000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestanddividendsincomereceivedopecfinvcf,13792000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestexpensespaidopecffincf,-63997000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:interestexpensespaidopecffincf,-50543000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netcashprovidedbyusedinoperatingactivities,1723162000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:netcashprovidedbyusedinoperatingactivities,179322000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofpropertyplantandequipmentinvcf,-399015000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofpropertyplantandequipmentinvcf,-613332000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:proceedsfromsalesofpropertyplantandequipmentinvcf,3556000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:proceedsfromsalesofpropertyplantandequipmentinvcf,9943000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofintangibleassetsinvcf,-75283000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofintangibleassetsinvcf,-138267000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofinvestmentsecuritiesinvcf,-278000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:purchaseofinvestmentsecuritiesinvcf,-283000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E02888-000_2017-01-20_01_2017-04-10.xbrl,jppfs_cor:proceedsfromsalesofinvestmentsecuritiesinvcf,11390000,,-3,Prior1YearDuration
